node/volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
2301,-1.452382,2.972772,9.587644,14.28644,14.963514,13.983751,14.948514,17.360722,16.028296,6.778106,-7.712459,-18.933606,-19.912411,-11.375141,-0.579923,5.369071,4.686055,0.276122,-4.36575,-7.698577,-9.326449,-8.354801,-3.777582,3.434146,9.351312,9.116009,0.85196,-11.826075,-21.417112,-21.885809,-13.807588,-4.39725,-1.249278,-4.8711,-7.631178,-1.343762,13.514769,26.964181,28.974283,19.694513,9.262052,7.118946,12.567253,16.842685,13.599624,5.220037,-1.80729,-5.426795,-9.103673,-14.57797,-17.035374,-10.649394,1.77298,8.416922,0.302154,-17.602141,-29.942382,-26.575422,-12.870249,-2.910164,-3.539177,-7.66859,-3.96973,9.198299,21.984435,24.560082,17.601013,9.864613,7.209945,6.941389,3.398354,-3.531579,-7.955049,-5.464356,1.429856,6.498922,6.914555,5.233512,4.610174,4.316302,1.43746,-4.139275,-8.65892,-9.0042,-6.764143,-6.343594,-9.434691,-12.947707,-13.004708,-9.780846,-6.952042,-6.49024,-5.544087,0.396083,11.631472,22.646524,26.778651,22.126092,12.693217,4.347323,0.295677,0.071393,1.492477,2.545145,1.771816,-1.727224,-7.623139,-13.852577,-17.602915,-17.307824,-13.632059,-8.445477,-3.143719,1.728416,5.525192,7.037967,5.582854,2.320261,-0.239861,-0.450584,1.015841,2.308383,2.803106,3.695889,5.910904,8.129783,8.035959,5.754982,4.829338,8.163013,12.800296,10.508778,-4.200283,-26.048982,-40.592846,-36.106345,-14.875259,7.972102,17.842605,13.157313,4.553565,2.510637,7.155928,10.669523,8.062689,3.106259,2.875499,8.264977,12.274023,8.029781,-3.230201,-13.506969,-16.510707,-12.994507,-7.56537,-2.450384,3.380862,9.488308,11.387232,5.032002,-6.74411,-14.786602,-12.196592,-1.772366,6.428498,5.176321,-3.017002,-9.20032,-7.219492,1.061324,8.908303,11.40845,8.602236,3.526195,-0.955785,-3.262568
2302,4.818543,12.847532,19.655135,18.963068,10.775038,1.033849,-5.6765,-11.438521,-21.551469,-36.301702,-47.968961,-47.093146,-31.511285,-8.980321,8.617982,13.65481,7.223231,-2.240228,-4.584733,4.934673,21.182089,32.044047,28.784455,15.346602,5.809666,10.019288,21.887928,24.813544,10.337978,-10.680897,-18.685032,-7.145976,9.649007,12.616449,-0.604408,-13.970022,-12.86254,-1.161567,4.876232,-2.595661,-13.934478,-15.453347,-7.333696,-2.731942,-9.678633,-19.8884,-19.428819,-7.302425,2.732355,-0.031015,-8.975035,-8.498403,5.405148,19.197825,18.793512,7.768884,2.787072,11.511981,21.613938,16.062214,-3.953771,-18.089642,-10.609839,9.877274,19.525767,6.923742,-13.801178,-19.882602,-6.047975,11.134907,14.323031,5.094034,-0.987419,4.224671,11.296144,6.436863,-9.550359,-20.934259,-15.92305,-1.405356,4.629086,-5.888696,-21.397515,-23.429617,-6.946262,14.401391,22.90136,14.368112,0.262461,-5.847705,-1.488929,5.136096,6.276152,2.784335,0.885153,2.849955,3.397374,-3.549747,-15.506351,-21.030724,-10.569189,12.01921,30.183964,28.799118,8.469425,-14.569946,-23.37588,-15.15726,-1.400724,5.568062,4.329478,2.394753,4.800313,7.772863,4.572212,-4.688707,-11.905088,-9.920233,-0.484544,8.118636,10.13036,6.873605,2.527022,-1.688798,-6.814301,-11.024019,-9.009505,1.403816,13.749304,17.312437,8.173645,-5.806386,-12.771905,-9.144424,-2.451592,-1.774097,-7.330286,-11.212257,-7.582572,0.366744,4.719955,2.531587,-0.980796,0.864609,8.1351,14.33481,13.922618,8.146335,2.874048,1.763494,2.821078,1.557598,-3.644727,-9.92055,-13.03111,-11.265298,-6.450815,-2.070418,-0.796918,-3.048775,-6.698097,-7.906504,-3.378447,6.65783,17.14959,20.855506,14.015531,0.535786,-9.815734,-8.929652,2.385686,14.283238,15.956969,5.181394,-9.566096,-16.768902
2311,2.412258,7.443817,13.258778,15.664586,12.550856,6.599716,2.884765,3.420962,4.720848,1.547782,-6.922773,-15.414581,-17.49835,-11.951637,-3.710797,1.350692,1.876973,1.027045,1.857946,3.893453,4.537387,2.890513,0.969378,0.980737,2.259954,1.727128,-2.62876,-9.186347,-13.760052,-13.073327,-7.34199,-0.04365,4.541869,4.216856,0.464617,-2.409585,-0.54556,5.969103,12.69103,14.630412,10.96288,5.62242,2.805646,2.351372,0.523267,-4.592406,-9.779411,-10.002006,-4.625256,1.266769,2.531819,-0.161951,-1.656923,0.731258,3.536193,1.720799,-4.216381,-8.034458,-5.268841,0.923205,3.40724,0.035171,-3.448735,-0.647954,6.993854,11.367883,7.443733,-0.538991,-4.309943,-1.670736,1.367754,-0.92588,-5.994229,-6.150346,0.812632,7.341029,4.45161,-7.034444,-16.3437,-14.474306,-4.07165,4.115714,3.65946,-1.05757,-1.327725,5.059518,11.70346,11.844076,6.251761,1.50691,1.734728,4.246812,3.71502,-1.092495,-6.175828,-7.250037,-4.210265,-0.315209,1.790973,2.142109,2.092997,2.297317,2.463522,2.230211,1.474059,0.089468,-1.748098,-3.169399,-3.309543,-2.687523,-3.011445,-4.789505,-5.727664,-2.968621,2.66832,6.066308,2.992057,-4.298106,-8.323332,-4.281616,4.147407,8.31031,3.893903,-4.579017,-9.149805,-7.071413,-2.537595,-0.251357,0.410149,3.323581,8.980105,12.54485,9.530729,1.833503,-3.814697,-3.276425,0.818572,3.046709,1.933448,1.018802,3.475333,7.648357,9.136566,6.255227,1.644264,-1.648306,-3.944384,-7.549189,-12.479464,-15.469944,-13.793511,-8.795006,-4.393823,-2.522554,-1.415373,1.309956,5.15118,7.384214,6.641792,4.43091,2.847781,2.070231,1.098518,0.107729,0.306809,1.196371,-0.188623,-5.492315,-11.001422,-9.747393,0.8113,14.073993,19.27586,12.014422,-1.018482,-8.659007
2312,-0.181912,-1.717073,2.891223,11.294834,16.878051,14.318851,3.775748,-9.844534,-21.120071,-27.558064,-29.570699,-28.145199,-23.404404,-15.652309,-7.173357,-1.71559,-1.066157,-2.118285,1.353664,12.412717,26.110765,32.250192,24.710767,8.418061,-4.131831,-4.457709,3.941171,10.08129,7.88953,2.651489,3.921425,12.972696,19.87681,14.519373,-0.902173,-13.082099,-12.088426,-2.614598,1.492885,-6.55555,-18.574505,-21.297357,-12.321255,-2.872923,-3.989697,-12.968954,-16.802358,-8.525155,3.697838,6.251796,-3.141957,-12.242139,-8.808039,4.972973,15.781245,15.582021,10.189407,9.416757,12.423415,8.580775,-6.144134,-19.107239,-13.174113,11.155783,31.489422,25.909182,-1.83319,-24.198172,-18.655706,8.401631,29.504008,26.120886,6.360987,-8.20005,-8.359036,-4.512506,-9.100158,-18.904303,-20.135686,-8.570182,2.751564,-0.608302,-15.090215,-21.870886,-9.656502,10.589754,18.0079,6.78803,-6.870048,-4.553882,11.896533,22.601548,13.647296,-6.336307,-16.670284,-8.863443,4.575128,6.295313,-5.13147,-14.302032,-7.565835,11.573345,26.996014,26.981115,13.848956,-1.830144,-12.27715,-16.120002,-14.474574,-8.172339,0.362151,6.027917,5.068523,-0.37993,-4.345823,-4.222091,-3.758501,-7.209381,-11.963066,-10.030475,2.1513,17.404581,23.539634,15.43225,0.112996,-10.30217,-9.498666,-0.597241,8.868232,13.195095,10.3623,1.150602,-10.930243,-19.870168,-20.535856,-13.448449,-4.956536,-0.998992,-1.10031,-0.088246,4.399218,8.40785,7.116568,2.143104,0.401158,5.085616,10.533227,8.749178,0.26106,-4.855577,1.47334,14.549155,20.49048,10.952191,-7.712524,-21.086807,-21.06936,-12.032928,-3.781896,-1.410696,-3.183803,-5.660336,-7.310908,-7.044196,-2.838588,5.280563,12.310205,12.051114,5.096278,0.376231,5.68788,17.161675,21.433857,10.149231,-9.404088,-20.785918
2321,0.934905,1.137273,-0.834728,-2.048743,1.307419,9.232179,16.727747,18.281305,13.496866,7.534349,5.61249,7.547653,8.326128,4.0041,-3.567286,-8.263854,-5.8103,1.764463,7.662782,6.261848,-2.024388,-11.18363,-14.849717,-11.833876,-7.150396,-7.430584,-14.544291,-23.275315,-25.656497,-18.346739,-6.076315,2.445309,2.484219,-2.474109,-4.152652,2.872247,16.421647,28.659656,32.320051,25.827686,13.887371,3.886105,0.819921,3.946074,7.552281,5.836897,-1.649795,-9.127624,-9.92632,-3.291375,4.50258,6.376681,1.48831,-4.68557,-7.11051,-6.658792,-7.835343,-11.986806,-14.898359,-12.053661,-4.831901,0.614871,0.809632,-0.666005,2.205029,9.643753,14.594706,10.386373,-1.287165,-11.470122,-12.845089,-6.327876,1.317781,4.846805,4.205341,1.830847,-1.197003,-5.026215,-8.390271,-8.382841,-3.594977,3.658201,9.299512,11.302541,10.711329,9.230333,7.216439,4.654246,2.889634,3.702538,6.505718,7.866415,4.879524,-1.432298,-7.019703,-8.960337,-7.757062,-5.448431,-2.868763,-0.00335,1.773384,0.018367,-5.265539,-9.885649,-9.226607,-3.816612,0.606825,-0.419236,-4.7244,-6.289585,-2.98283,0.734795,-0.020977,-3.449823,-2.867156,4.092523,10.751717,8.385475,-2.620266,-11.347278,-7.598053,6.66091,18.995231,19.525604,10.520715,2.384357,1.823391,5.975169,7.745155,4.278708,-1.478823,-6.103005,-9.652848,-13.472521,-16.103025,-13.845886,-5.658216,4.14738,9.292204,7.289177,1.17826,-4.03982,-5.712441,-4.385722,-1.818801,0.651121,2.221249,2.550319,2.218195,2.547362,4.124887,5.690208,5.262842,2.506378,-0.67534,-2.233029,-2.112896,-1.762642,-1.986319,-2.291635,-2.383425,-3.026989,-4.48241,-4.949706,-2.374064,1.842266,2.777197,-2.418666,-9.290396,-8.907412,2.389709,17.020701,22.192954,12.771803,-2.96951,-11.551991
2322,9.16072,7.703751,-0.496539,-9.005271,-10.471113,-4.357678,2.266148,2.235294,-4.0954,-9.712336,-9.084028,-3.876903,0.263168,1.2198,2.341175,6.436303,10.272351,7.898744,-0.536635,-6.242541,-0.665903,13.602312,23.472827,18.363784,1.375233,-14.147151,-18.54869,-14.129193,-9.126578,-6.51266,-2.280977,5.495912,10.417063,4.492023,-9.756845,-18.416344,-10.333874,9.362797,23.210086,19.539851,4.214944,-7.40042,-8.114634,-5.014107,-7.675638,-14.392634,-14.211254,-2.040792,12.794405,16.126919,5.387855,-7.176635,-8.459658,1.241068,10.206116,9.764229,2.991442,-1.786645,-2.404409,-3.804692,-8.336605,-9.930193,-1.379905,14.22151,23.692375,17.311005,0.127306,-12.721912,-11.46692,-0.221646,9.922515,13.082889,11.327318,7.245174,-1.14696,-15.469397,-29.815097,-33.604564,-23.294005,-8.229062,-1.369349,-4.59902,-6.658144,2.659108,18.715248,26.010773,16.26931,-0.66265,-6.725364,4.412341,20.226958,23.155989,9.469285,-7.830818,-14.130768,-8.275626,-1.231265,-1.852468,-7.147744,-7.276532,2.182694,15.159221,21.650301,17.16077,5.121823,-7.902117,-17.187827,-20.735751,-18.309293,-11.758217,-5.303685,-2.837978,-3.801348,-3.148537,2.786409,10.639417,12.223101,3.688731,-8.414664,-12.233086,-2.682697,12.335863,18.952749,10.81818,-4.784399,-14.241399,-10.441345,1.693499,11.297221,11.809834,5.278796,-1.724662,-4.655301,-3.507299,-0.618887,2.271924,4.645905,6.099762,5.744652,2.871618,-2.131998,-7.630357,-11.366237,-11.465357,-7.533176,-1.290285,4.144223,6.378079,5.598509,4.080202,3.513629,3.016711,0.334485,-4.89011,-9.664243,-10.14769,-5.625875,0.528138,4.101245,3.881363,1.926786,0.481238,-0.356407,-1.48852,-2.256822,-0.456645,4.577173,9.784052,10.547519,5.433824,-1.844611,-5.80561,-4.426459,-0.603472,1.449693,0.537282
2331,1.40964,13.277416,22.584429,19.35019,2.527048,-16.655143,-23.289794,-12.217169,6.869153,18.204777,14.192888,1.083286,-8.832891,-9.454081,-4.780756,-1.92,-2.595722,-2.895793,-0.142327,2.761606,1.286575,-3.717745,-5.5229,0.804474,11.372465,16.016492,8.575148,-6.113208,-16.266925,-14.145436,-2.728055,7.993827,10.292264,4.151029,-4.974924,-11.817938,-14.257317,-12.270206,-6.161832,3.213073,13.204734,19.691734,19.529498,12.979571,3.770788,-3.420988,-6.158204,-5.677654,-5.351436,-7.162653,-9.215622,-7.177042,0.807511,10.398084,13.436391,5.612281,-7.926108,-15.907849,-11.371125,1.01307,8.961187,4.658014,-7.333893,-14.626085,-9.24767,5.098212,17.585977,20.756376,15.802709,8.683712,3.322573,-0.359427,-3.318884,-5.003236,-4.940993,-4.931199,-7.38187,-11.310367,-11.992583,-6.297643,2.185119,5.397966,-0.652123,-10.467528,-13.762092,-6.051972,6.311761,12.42286,7.73085,-2.052582,-7.590479,-5.06597,1.984083,8.603856,13.748409,18.707569,22.001015,18.890614,7.387678,-6.742313,-13.673794,-9.406642,-0.791774,1.123914,-6.952595,-16.641619,-17.040577,-7.119965,2.761269,2.39144,-6.580163,-12.284939,-6.100185,7.318949,15.019369,10.139372,-0.747761,-5.575203,-0.496534,6.59405,6.33573,-0.788582,-5.686594,-2.507641,3.763406,3.511788,-5.015761,-12.387915,-8.385506,5.866894,18.229579,17.95787,6.132304,-6.779487,-11.908885,-8.663043,-1.535887,6.124106,12.903899,15.833819,10.477681,-3.20839,-17.046592,-20.309288,-10.639324,2.298297,5.997837,-2.168219,-12.680071,-14.337829,-5.467256,6.084487,12.481317,13.011746,11.656516,10.405079,7.605274,2.308139,-2.837571,-4.784673,-4.588603,-6.010067,-9.410131,-9.731508,-2.862359,6.997498,9.552484,-0.242956,-14.515947,-18.82014,-6.995267,11.650894,21.251891,15.015064,0.933566,-7.672474
2332,-0.638018,7.777129,15.12294,13.90639,2.849974,-12.151542,-23.043732,-25.067196,-18.517835,-7.516563,1.934235,4.506235,-0.796501,-8.444277,-9.722146,-0.813602,12.045464,17.292378,9.479287,-4.384174,-11.216039,-4.771682,8.828674,18.699047,20.673493,19.411082,19.687822,18.710252,9.663885,-7.791206,-23.687203,-26.542916,-15.337571,-0.91679,4.827116,-0.150816,-8.418632,-12.442157,-11.253031,-8.029627,-4.156241,1.569678,8.496095,12.144846,8.768582,0.694983,-5.411749,-6.152799,-5.24991,-8.110015,-13.625239,-14.138616,-4.663872,9.757121,18.37149,16.384681,10.038724,8.620157,12.908649,14.317257,6.057498,-7.353644,-14.321924,-9.478453,0.053178,3.308787,-1.268971,-4.209893,2.719069,15.157166,19.788084,9.18916,-9.41676,-21.664444,-20.826221,-12.832195,-6.881962,-4.328854,0.368507,8.838455,13.251326,4.694168,-13.903348,-26.848614,-20.154243,3.52837,26.058818,30.284608,14.756843,-7.43838,-22.082087,-24.177021,-16.590467,-3.082757,13.721073,28.586865,32.925482,21.971026,2.486853,-10.314936,-6.579728,7.536379,15.015311,4.962035,-16.102872,-30.707794,-27.747211,-12.36051,1.204722,4.720924,2.454748,3.369897,9.600206,14.666407,12.392826,4.92899,0.113315,1.639051,4.113581,-0.776584,-13.905597,-26.081029,-26.442586,-13.012282,5.543467,18.123333,20.330714,15.754604,9.894045,4.519818,-1.91307,-9.933936,-16.795782,-18.659361,-14.034028,-4.610887,6.396226,15.613038,19.67123,16.153562,6.216003,-4.100313,-7.400393,-1.595632,7.180974,9.831221,3.294347,-6.278279,-10.056636,-5.733629,0.940528,3.720366,3.084465,4.181775,8.301641,9.271563,0.466688,-15.518893,-27.028217,-24.67245,-11.306425,1.186344,4.823627,3.026376,4.090875,9.242344,10.655668,2.384448,-9.531652,-11.541881,2.084028,20.859645,27.491877,15.558227,-3.978261,-14.427853
2401,-1.449729,1.42812,8.048752,13.641027,11.839743,2.328394,-6.849199,-6.420931,4.451985,16.713505,20.137934,12.822541,1.468008,-6.70505,-10.473134,-12.857599,-15.094264,-14.843146,-10.457245,-4.646681,-1.842711,-2.425332,-1.729381,4.145015,12.69171,16.831041,12.471565,2.965943,-4.637466,-6.859688,-6.172157,-6.578962,-8.583752,-9.51357,-7.767201,-4.874641,-2.892377,-1.16676,2.832106,9.610819,15.948273,17.859128,14.66591,9.226104,4.26796,-0.413654,-6.471824,-13.347504,-17.304636,-14.756293,-6.328323,2.874217,7.318267,5.586628,1.292134,-0.27682,3.22193,9.137389,12.010059,8.250707,-0.568644,-8.756565,-11.11988,-7.018682,-0.196552,4.99366,6.747693,5.407278,1.231929,-5.77299,-13.477915,-16.767645,-11.375312,0.646502,10.655064,10.544223,0.770412,-9.491109,-10.930611,-2.736555,7.508508,11.827398,8.7404,2.492905,-2.650006,-5.655188,-6.891533,-5.55138,-0.67629,5.978521,10.254165,9.768937,6.781887,5.539802,6.985298,7.554924,3.924589,-2.109808,-4.978048,-1.696603,4.259217,6.234601,1.107305,-7.949123,-15.015907,-16.69064,-13.75984,-9.107149,-5.34615,-4.013428,-5.12352,-6.423391,-4.242221,2.925796,11.327745,14.133563,8.348496,-0.820897,-4.260646,1.518489,10.096495,11.713981,4.022563,-5.010423,-5.555507,3.607429,14.106297,17.005584,11.304079,2.958743,-2.951949,-6.999097,-12.219466,-18.247667,-20.643728,-15.999162,-6.135663,3.598331,9.30042,10.683601,8.937893,4.529314,-1.66948,-6.319104,-5.240288,1.652887,8.209716,6.959341,-2.897246,-13.217497,-13.940579,-2.907469,11.584636,18.318637,13.313147,2.73533,-3.66862,-1.645188,4.555066,7.155253,2.312352,-6.787724,-13.256866,-12.669873,-6.693334,-1.406475,-1.879568,-7.487488,-12.002292,-8.822198,2.785452,16.040151,21.692602,15.778579,3.126168,-6.795621
2402,0.42645,21.620878,42.120422,43.437095,20.541969,-11.54456,-30.298409,-25.136405,-4.953689,11.979499,14.165397,3.979264,-8.040141,-13.51171,-11.703643,-7.841258,-7.876549,-13.941175,-22.68502,-27.173939,-21.490314,-5.059589,16.707899,35.847155,46.046415,44.464546,31.555116,11.099013,-9.783158,-23.172149,-25.339197,-19.393452,-11.68498,-5.350473,1.183276,8.771246,13.013191,8.471493,-2.341958,-7.971431,0.220695,15.872387,21.315359,6.02926,-20.45242,-37.404094,-34.657545,-22.14584,-16.062444,-18.781132,-17.372863,-2.181429,18.675796,28.113681,21.474679,12.822893,17.011167,29.755985,31.818902,13.462273,-11.201141,-19.134308,-5.473518,10.485638,8.597743,-7.478548,-14.616355,1.090307,25.736437,31.840652,9.135982,-23.626074,-38.648507,-27.156039,-4.728144,8.702167,8.748697,5.151865,5.4628,6.115895,0.206924,-10.996377,-18.898407,-19.028774,-17.115108,-21.194071,-29.759668,-31.603401,-18.721434,2.685708,16.639431,13.376976,-0.032519,-5.82953,7.53481,34.266455,56.195946,58.735533,43.118769,24.301698,16.879228,21.762055,25.653126,14.10654,-13.569713,-41.843182,-52.268576,-40.633643,-21.179563,-12.928895,-21.028085,-31.848863,-27.356478,-4.599734,19.665959,24.594374,5.909205,-19.082504,-27.458132,-12.173557,11.778344,22.25088,11.130281,-8.550943,-15.743371,-1.333598,24.263084,42.008183,41.611703,28.230484,13.609393,2.893018,-8.504638,-25.800293,-44.936604,-53.560907,-42.079361,-13.158779,19.584344,41.36907,44.882205,31.924914,10.322021,-9.487051,-17.909818,-11.456076,2.888341,10.786331,2.573422,-15.56997,-24.325846,-8.805749,24.701954,50.804621,46.631338,13.441295,-23.095625,-35.368042,-18.426144,6.183647,10.729065,-13.156479,-46.886487,-61.750906,-44.693293,-9.894909,14.155522,10.519459,-10.830666,-22.476457,-5.511191,32.114786,62.336319,62.482723,35.106442,3.621848
2501,14.241324,27.762927,25.861642,12.734812,1.362385,0.113323,7.74742,19.298358,31.205926,38.473494,31.803285,5.024319,-32.811383,-58.327032,-53.371227,-24.600667,0.474644,-0.092354,-21.508061,-39.492144,-37.06844,-20.162979,-5.87872,-0.28205,6.375188,22.608916,40.468215,43.148109,26.804466,8.626878,8.954015,27.232795,40.729406,29.226866,-1.60183,-24.87688,-20.647927,3.309392,20.353347,12.92756,-11.033833,-29.592896,-31.28417,-24.797267,-24.808613,-32.602107,-34.969883,-22.096146,-1.890799,7.832805,1.047776,-7.282879,2.471751,30.211187,52.725547,47.599587,18.439813,-7.893125,-10.009624,5.731035,14.827055,4.340528,-12.704268,-15.000046,-0.545218,10.140468,-0.361582,-23.125165,-31.070705,-9.917996,24.325964,41.711469,29.288379,1.761447,-17.506117,-20.490931,-16.795693,-16.423268,-17.31002,-11.700812,0.250521,8.735876,5.853646,-5.257316,-14.479616,-15.104334,-7.78963,3.437165,14.63509,21.137963,18.265626,6.935701,-3.453266,-3.012224,6.456629,11.608776,3.578846,-8.798299,-7.716383,10.561513,27.273028,21.35269,-3.993034,-22.070698,-12.967263,12.127871,23.069317,5.891368,-21.453734,-31.614578,-20.083426,-7.167039,-8.892145,-15.782395,-7.518868,16.091683,29.892443,13.382472,-20.946944,-38.088877,-19.475267,15.730629,32.281856,17.322842,-8.881579,-19.188017,-8.654225,6.484086,12.909438,14.200263,19.542161,26.573368,23.159378,5.10395,-15.023834,-20.405675,-8.172637,8.723115,16.207631,11.180071,-1.020539,-15.22405,-27.784259,-32.435758,-22.668808,-1.760171,14.185714,9.957432,-10.958464,-26.921578,-19.997269,4.4308,23.32697,21.011711,5.007955,-4.413761,2.786037,17.536123,24.529461,19.102719,9.00892,2.7757,1.129087,0.163489,-1.55447,-2.540571,-3.297085,-7.345534,-15.933698,-24.29255,-25.743654,-18.879133,-8.530548,0.28377,6.925423,12.608067
2502,-21.353729,-45.91933,-49.699869,-15.007976,46.700467,93.667563,85.098149,20.074478,-55.836822,-87.991626,-59.940268,-3.87043,34.728385,39.395489,28.687243,25.228704,27.373076,15.503974,-18.213336,-54.50421,-64.660607,-40.478753,-2.995642,17.956444,10.359795,-12.726803,-27.621117,-19.139966,10.761497,46.668568,69.854283,69.212752,47.601051,18.330548,-6.88205,-26.938749,-46.332713,-61.441602,-57.429499,-24.87101,21.510401,48.784829,37.039524,2.656462,-16.731779,-3.151066,21.098871,19.518554,-13.87465,-43.825102,-32.050706,18.112817,61.831812,57.806466,8.18596,-47.677545,-72.785709,-59.869813,-24.430883,15.722421,46.469624,51.877827,20.065715,-37.664898,-82.654233,-78.403878,-28.551039,22.341957,33.20984,9.288699,-6.182169,17.247044,62.887242,88.16497,73.941521,42.414467,25.323984,25.595597,20.238992,-3.277629,-27.848047,-30.62103,-16.997902,-16.862485,-44.786761,-75.693693,-70.950954,-25.757198,21.280686,30.750115,6.468353,-13.069713,-5.235717,7.684103,-11.183581,-59.855669,-88.796738,-53.365393,30.487229,93.404908,79.785513,4.631983,-59.866427,-53.327222,18.70029,95.716981,120.598971,85.7227,28.692335,-7.897508,-10.235315,5.266834,14.287642,5.317234,-16.723502,-40.199334,-56.651019,-62.708521,-56.664389,-37.671184,-10.518891,10.892038,10.758601,-12.597837,-38.404761,-37.668457,-1.846431,43.536388,60.457397,37.732187,5.451716,3.782147,36.765521,64.045572,44.495311,-15.0523,-63.478737,-61.011749,-23.914349,-4.322794,-26.480223,-54.913367,-35.692743,34.950179,96.937334,88.675871,16.391062,-50.366413,-54.072234,-9.835717,17.847724,-6.255963,-46.768851,-41.681738,20.890667,83.79209,82.233227,15.030849,-54.434005,-65.84189,-20.840818,28.253562,39.014474,17.41906,-2.155378,-1.604717,6.488157,4.159727,-6.418386,-9.93661,-3.329293,-2.121382,-18.451749,-40.931847,-44.847267,-21.539475
2601,0.400424,3.893663,8.812157,8.79161,0.093125,-11.395903,-13.123069,1.971263,26.432551,43.084062,39.896378,20.04972,-2.576638,-16.624608,-21.060355,-21.260399,-20.64151,-18.264453,-13.346455,-8.658735,-7.518472,-8.785701,-7.459489,-0.911711,7.189285,10.729246,8.290139,4.656108,4.726841,7.411618,7.045837,0.469839,-8.876346,-14.414873,-12.787166,-5.752458,3.277752,12.469937,20.637729,24.896612,21.754105,11.231039,-1.507747,-10.161686,-13.012831,-13.84697,-16.961315,-21.864149,-23.319826,-16.31256,-0.811938,17.502294,30.23867,30.732137,18.125212,-0.779039,-14.385868,-14.097156,-1.779937,10.715067,11.568322,0.036362,-12.683852,-14.426196,-4.0298,7.922463,10.020627,0.929844,-10.520474,-14.768289,-9.882416,-1.259983,4.846849,6.282458,4.644861,2.211542,0.026112,-2.030166,-4.41717,-6.929797,-7.726703,-3.901222,5.228216,14.760476,16.096707,5.020762,-11.534796,-19.2464,-9.694456,9.882668,22.141215,16.395129,-0.740044,-12.488906,-9.130373,3.438171,12.171795,11.313182,6.143392,3.582816,3.018617,-1.084796,-9.375564,-14.548794,-9.7954,1.899679,9.84374,7.027124,-2.977175,-11.525984,-15.046812,-16.791009,-18.94567,-16.982563,-5.197162,13.061687,24.729085,19.330647,1.061297,-13.967253,-13.422075,-0.466803,11.049983,11.88364,6.022929,4.167842,10.856504,19.908914,21.95823,14.264035,2.133544,-7.808515,-13.571246,-16.879384,-18.395405,-15.966968,-7.910409,3.170343,10.941603,10.024977,0.359701,-12.409374,-20.451863,-18.55467,-7.410937,6.462114,14.619644,12.534548,3.278605,-4.523003,-3.635473,5.583283,15.432723,17.644282,10.57415,0.240007,-5.507489,-3.980469,0.634236,1.987029,-2.154939,-8.018051,-9.856955,-5.869524,-0.272629,0.578244,-5.464664,-13.563591,-15.6923,-7.895357,5.67167,15.930615,16.565278,9.111794,0.851057,-2.111415
2602,7.027769,11.736245,13.854251,8.569888,-4.367328,-14.636579,-6.95993,23.093336,59.412244,75.573131,58.009323,18.945658,-15.110453,-27.638486,-23.976518,-20.299947,-24.653966,-31.507748,-32.778601,-28.742741,-25.238655,-23.188502,-16.373537,-1.229603,14.88409,19.543681,9.50427,-4.268594,-7.946195,0.240057,8.855564,6.847635,-4.210962,-12.647677,-9.592199,3.019966,16.814508,26.253027,31.610141,34.283989,32.441452,22.862388,5.943013,-12.855497,-26.857919,-32.968921,-32.855233,-30.184662,-26.711591,-20.202842,-6.179086,16.569727,40.629241,51.446311,38.143554,5.741976,-24.652223,-31.919585,-13.989948,9.615673,16.162838,1.298565,-18.119312,-22.323128,-8.287604,9.16068,13.699373,2.72855,-12.814108,-20.242569,-14.84566,-0.498008,14.965469,23.94321,22.216994,11.707461,-0.179282,-6.953579,-9.717977,-14.913293,-23.597968,-25.857799,-11.061976,15.353394,30.741351,16.998031,-16.504673,-37.409233,-22.193238,18.015059,47.55086,42.588201,13.817531,-8.777051,-9.46769,0.459402,2.486719,-4.589609,-6.16718,5.142765,17.113742,13.185412,-4.720016,-16.589391,-8.740596,8.553669,13.194337,-1.653463,-19.578777,-22.011342,-11.419915,-7.026115,-18.536468,-31.673567,-24.795698,3.264435,28.734668,28.297982,4.706345,-17.071117,-17.648967,-2.244704,9.373936,7.405165,1.478599,6.159418,22.205755,35.834668,34.774859,20.815744,5.421902,-3.764395,-8.779154,-14.639143,-20.687742,-21.042349,-12.548933,0.147428,8.187383,6.171181,-3.998761,-15.424478,-20.959649,-16.658063,-3.461208,12.456452,21.908343,18.291106,3.446593,-11.973873,-15.940143,-5.062485,11.828928,20.771724,14.906628,0.822984,-7.448831,-1.980909,10.582874,14.533652,0.483248,-23.927378,-39.426167,-32.7445,-9.651098,10.094767,11.593733,-1.224233,-10.632828,-3.748686,14.603982,27.649771,24.064326,8.494585,-4.725085,-6.358647
